1725699696.0838542,10,50,136.19,180.08
1725699697.75904,10,50,135.84,179.55
1725699699.273598,10,50,135.67,179.47
1725699701.032834,10,50,135.04,178.38
1725699702.543492,10,50,134.3,177.24
1725699704.269835,10,50,131.4,173.98
1725699705.702177,10,50,128.92,171.75
1725699707.433534,10,50,123.62,166.49
1725699708.855565,10,50,120.73,163.56
1725699710.609705,10,50,115.51,157.53
1725699712.033281,10,50,112.28,153.8
1725699713.7566102,10,50,106.94,146.77
1725699715.191255,10,50,104.16,143.26
1725699716.952251,10,50,99.52,136.86
1725699718.377713,10,50,97.14,133.08
1725699720.144408,10,50,92.96,127.73
1725699721.6996422,10,50,90.99,124.35
1725699723.458234,10,50,87.65,119.41
1725699726.07674,10,50,84.72,114.78
1725699727.8277829,15,50,82.27,110.72
1725699729.269771,15,50,81.31,108.98
1725699731.040121,15,50,79.66,106.28
1725699732.499464,15,50,78.94,104.27
1725699734.277177,15,50,77.66,101.84
1725699735.7526882,15,50,77.11,100.87
1725699737.500973,15,50,76.05,98.69
1725699738.9620962,15,50,75.5,97.59
1725699740.742749,15,50,74.95,96.07
1725699742.2133708,15,50,74.68,95.44
1725699743.747417,15,50,74.3,94.96
1725699745.444213,15,50,73.95,93.13
1725699747.1103601,15,50,73.82,93.13
1725699748.8491058,15,50,73.58,91.68
1725699750.296112,15,50,73.54,91.23
1725699752.054355,15,50,73.44,90.92
1725699753.49824,15,50,73.44,90.16
1725699756.290123,15,50,73.61,89.78
1725699757.753057,20,50,73.68,89.54
1725699759.539086,20,50,73.89,89.2
1725699761.003493,20,50,73.95,88.92
1725699762.771938,20,50,74.2,88.54
1725699764.2250829,20,50,74.2,88.75
1725699765.9996748,20,50,74.44,88.37
1725699767.467223,20,50,74.54,88.44
1725699768.986725,20,50,74.71,88.75
1725699770.788098,20,50,75.09,88.68
1725699772.265733,20,50,75.29,88.68
1725699774.063048,20,50,75.67,88.96
1725699775.5253491,20,50,75.74,89.06
1725699777.300236,20,50,76.19,89.02
1725699778.79099,20,50,76.43,88.96
1725699780.598448,20,50,76.84,89.2
1725699782.077109,20,50,77.01,89.16
1725699783.871265,20,50,77.42,89.2
1725699786.4836469,20,50,77.84,89.58
1725699788.257136,25,50,78.25,89.92
1725699789.7113001,25,50,78.42,89.89
1725699791.475731,25,50,78.87,90.37
1725699793.161313,25,50,78.94,90.47
1725699794.9339788,25,50,79.45,90.78
1725699796.393265,25,50,79.69,90.89
1725699798.1739452,25,50,80.04,91.06
1725699799.641414,25,50,80.24,91.37
1725699801.41918,25,50,80.76,91.34
1725699802.879457,25,50,80.79,91.44
1725699804.642837,25,50,81.21,92.06
1725699806.081606,25,50,81.38,91.92
1725699807.8388119,25,50,81.69,92.47
1725699809.272506,25,50,82.0,92.37
1725699811.034889,25,50,82.38,92.68
1725699812.477749,25,50,82.55,92.61
1725699814.234067,25,50,82.93,93.1
1725699816.830966,25,50,83.3,93.13
1725699818.596299,30,50,83.75,93.48
1725699820.042364,30,50,84.06,93.65
1725699821.7953432,30,50,84.37,93.86
1725699823.235266,30,50,84.54,94.03
1725699824.973054,30,50,84.92,94.48
1725699826.412135,30,50,85.2,94.75
1725699828.1546812,30,50,85.47,94.86
1725699829.798284,30,50,85.58,94.62
1725699831.5297039,30,50,85.96,94.93
1725699833.145445,30,50,86.09,95.34
1725699834.8838038,30,50,86.51,95.69
1725699836.506829,30,50,86.61,95.55
1725699838.228173,30,50,86.99,96.07
1725699839.8633192,30,50,87.16,96.1
1725699841.591739,30,50,87.51,96.34
1725699843.0767622,30,50,87.75,96.62
1725699844.8496761,30,50,88.06,96.9
1725699869.129905,10,50,90.23,100.32
1725699870.592184,10,50,90.4,100.39
1725699872.3607621,10,50,90.75,100.6
1725699873.8199072,10,50,90.89,100.42
1725699875.576541,10,50,91.23,100.8
1725699877.017281,10,50,91.37,100.98
1725699878.777026,10,50,91.65,101.01
1725699880.248827,10,50,91.82,100.98
1725699881.758806,10,50,91.99,101.08
1725699883.420369,10,50,92.34,101.15
1725699884.878596,10,50,92.44,101.57
1725699886.3971379,10,50,92.61,101.39
1725699888.1944141,10,50,92.89,101.5
1725699889.6598358,10,50,93.1,101.77
1725699891.4302871,10,50,93.3,101.57
1725699892.893313,10,50,93.54,101.98
1725699894.66222,10,50,93.89,102.15
1725699896.121591,10,50,93.99,102.12
1725699897.872504,10,50,94.34,102.33
1725699900.4444091,5,50,94.65,102.57
1725699902.189131,5,50,94.82,102.53
1725699903.644453,5,50,95.0,102.74
1725699905.41986,5,50,95.17,102.78
1725699906.873446,5,50,95.31,102.92
1725699908.627954,5,50,95.48,103.16
1725699910.0777311,5,50,95.58,103.19
1725699911.84036,5,50,95.79,103.37
1725699913.272178,5,50,95.89,103.54
1725699915.0097039,5,50,96.1,103.44
1725699916.648224,5,50,96.24,103.37
1725699918.385013,5,50,96.48,104.06
1725699919.824718,5,50,96.58,103.5
1725699921.5681741,5,50,96.83,104.2
1725699922.99864,5,50,96.9,103.89
1725699924.728828,5,50,97.1,104.86
