54.52,40,50,26.38,26.88
55.71,40,50,26.58,27.09
57.13,40,50,26.34,26.58
58.55,40,50,26.44,27.05
62.18,45,50,26.51,26.72
63.39,45,50,26.75,26.82
64.81,45,50,26.44,27.12
66.20,45,50,26.92,27.46
67.50,45,50,27.05,27.26
71.12,50,50,26.72,27.26
72.42,50,50,26.85,27.6
73.62,50,50,27.02,27.56
74.83,50,50,27.09,27.46
76.04,50,50,26.95,27.66
79.47,55,50,26.88,27.8
80.89,55,50,27.22,27.87
82.22,55,50,27.49,27.93
83.54,55,50,27.33,28.34
84.74,55,50,27.46,28.44
88.15,60,50,27.83,28.34
89.56,60,50,27.7,28.68
90.76,60,50,27.6,28.92
92.07,60,50,27.7,28.92
93.26,60,50,27.73,29.15
96.78,65,50,28.07,28.78
98.03,65,50,28.41,29.32
99.34,65,50,28.68,29.46
100.64,65,50,28.37,29.66
101.95,65,50,28.54,29.42
105.46,70,50,28.75,29.9
106.80,70,50,28.88,30.2
108.21,70,50,29.12,30.24
109.50,70,50,29.05,30.54
110.80,70,50,29.22,30.85
1725654460.110486,10,50,32.54,39.63
1725654462.439116,15,50,33.12,39.53
1725654464.778763,20,50,33.49,39.6
1725654467.3694751,25,50,33.8,39.6
1725654469.6774971,30,50,34.17,39.6
1725654471.994406,35,50,34.75,39.5
1725654474.3213089,40,50,35.02,39.84
1725654476.646007,45,50,35.05,39.74
1725654478.983645,50,50,35.63,39.97
1725654481.3154361,55,50,35.93,40.01
1725654483.644907,60,50,36.07,40.21
1725654485.980246,65,50,36.65,40.62
1725654488.30113,70,50,36.88,40.59
1725654490.612233,75,50,37.16,40.79
1725654492.924423,80,50,37.16,41.16
1725654495.262313,85,50,37.63,41.3
1725654497.590794,90,50,37.9,41.47
1725654499.905262,95,50,38.07,42.15
1725654509.3621068,10,50,39.13,43.17
1725654511.9259741,15,50,39.06,43.07
1725654521.4828491,10,50,39.06,0.0
1725654523.882114,15,50,38.79,43.82
1725654526.3079848,20,50,38.96,43.44
1725654534.867292,10,50,38.79,43.82
1725654537.4230368,15,50,39.06,43.71
1725654540.104165,20,50,39.16,43.71
1725654542.437597,25,50,39.8,43.54
1725654544.765255,30,50,39.5,43.85
1725654547.073272,35,50,39.87,43.99
1725654549.3958888,40,50,40.14,43.92
1725654551.7201548,45,50,40.52,44.33
1725654554.028345,50,50,40.72,44.6
1725654668.525881,10,50,42.01,48.17
1725654670.83849,10,50,42.25,48.34
1725654673.153321,10,50,42.66,48.34
1725654675.4583008,10,50,42.8,48.31
1725654678.0008671,10,50,43.07,48.51
1725654680.304885,10,50,43.71,48.62
1725654682.629616,10,50,43.75,48.72
1725654685.3073869,10,50,44.26,48.55
1725654687.619481,10,50,44.36,49.09
1725654689.919779,10,50,44.67,48.92
1725654692.2250109,10,50,44.8,49.3
1725654694.7735622,10,50,45.21,49.16
1725654697.2424479,10,50,45.25,49.13
1725654699.8291242,15,50,45.48,49.33
1725654702.072295,15,50,45.72,49.71
1725654704.391583,15,50,45.89,49.57
1725654706.6146739,15,50,45.99,49.81
1725654709.206461,15,50,46.13,49.67
1725654711.546394,15,50,46.2,49.98
1725654713.867626,15,50,46.4,50.01
1725654716.197763,15,50,46.54,50.15
1725654718.795257,15,50,46.74,50.32
1725654721.062312,15,50,46.85,50.42
1725654723.669516,15,50,46.95,50.56
1725654726.276712,15,50,47.12,50.32
1725654728.50836,15,50,47.25,50.63
1725654730.876448,20,50,47.36,50.83
1725654733.349353,20,50,47.56,50.76
1725654735.583668,20,50,47.56,50.93
1725654737.820082,20,50,47.7,51.1
1725654740.194311,20,50,47.87,51.31
1725654742.4425778,20,50,47.9,51.17
1725654744.929909,20,50,47.97,51.34
1725654747.527336,20,50,48.14,51.75
1725654750.01103,20,50,48.28,51.58
1725654752.2422452,20,50,48.41,51.92
1725654754.5800571,20,50,48.55,51.96
1725654756.899441,20,50,48.68,52.09
1725654759.114312,20,50,48.79,52.06
1725654761.456182,25,50,48.92,52.33
1725654763.793035,25,50,48.99,52.33
1725654766.122327,25,50,49.06,52.26
1725654768.44911,25,50,49.13,52.4
1725654770.791074,25,50,49.26,52.54
1725654773.109511,25,50,49.37,52.57
1725654775.428834,25,50,49.57,52.5
1725654778.005271,25,50,49.67,52.71
1725654780.511891,25,50,49.74,53.15
1725654782.880928,25,50,49.88,53.29
1725654785.242288,25,50,49.98,53.32
1725654787.607293,25,50,50.12,53.83
1725654789.966537,25,50,50.18,53.63
1725654792.54304,20,50,50.29,53.7
1725654794.876863,20,50,50.42,53.83
1725654797.115225,20,50,50.56,54.11
1725654799.451945,20,50,50.59,54.21
1725654801.7897768,20,50,50.76,53.97
1725654804.1213388,20,50,50.9,54.51
1725654806.4356322,20,50,50.9,54.34
1725654808.759541,20,50,51.17,54.41
1725654811.055327,20,50,51.21,54.58
1725654813.2917619,20,50,51.27,54.99
1725654815.619355,20,50,51.34,54.82
1725654817.951603,20,50,51.58,55.06
1725654820.169482,20,50,51.62,55.2
