1000,743, 120
1000,744, 120
999,744, 120
1003,742, 120
1000,738, 122
1003,741, 120
999,739, 120
999,739, 120
998,734, 122
1000,735, 122
1000,734, 122
998,733, 122
999,734, 122
999,728, 123
1000,730, 123
999,729, 123
998,728, 123
997,729, 123
1000,726, 123
1000,724, 123
997,727, 123
999,722, 123
996,722, 123
998,721, 125
999,721, 125
996,720, 125
997,719, 125
996,716, 125
998,714, 125
998,715, 125
996,714, 125
996,712, 127
997,715, 125
996,711, 127
997,707, 127
998,708, 127
996,707, 127
997,707, 127
996,705, 127
998,706, 127
996,706, 127
995,703, 129
997,702, 129
996,702, 129
993,701, 129
993,699, 129
995,696, 129
998,697, 129
994,694, 131
992,694, 131
991,692, 131
992,691, 131
993,690, 131
994,689, 131
993,687, 132
993,687, 132
992,686, 132
993,686, 132
993,684, 132
993,685, 132
992,681, 132
991,680, 132
991,679, 132
991,678, 134
994,677, 134
991,675, 134
991,674, 134
990,673, 134
993,671, 134
988,670, 134
992,670, 134
990,670, 134
989,666, 136
989,665, 136
988,666, 136
991,664, 136
991,661, 136
990,663, 136
988,659, 138
988,657, 138
987,662, 136
988,661, 136
987,658, 138
989,654, 138
988,654, 138
991,655, 138
990,652, 138
989,650, 138
989,648, 140
988,648, 140
989,645, 140
984,645, 140
986,647, 140
982,644, 140
984,644, 140
982,641, 141
983,640, 141
988,636, 141
983,636, 141
983,634, 141
983,634, 141
984,633, 143
985,632, 143
984,632, 143
983,629, 143
986,628, 143
984,629, 143
982,627, 143
983,626, 143
984,624, 143
983,623, 145
983,622, 145
983,619, 145
983,619, 145
983,617, 145
984,617, 145
982,617, 145
982,614, 147
981,613, 147
979,614, 147
982,612, 147
983,609, 147
982,609, 147
980,608, 147
982,606, 147
982,604, 149
983,602, 149
981,603, 149
977,600, 149
980,600, 149
983,600, 149
979,597, 149
978,594, 150
979,595, 150
981,593, 150
979,592, 150
978,590, 150
978,589, 150
978,590, 150
980,587, 152
977,584, 152
977,585, 152
978,583, 152
976,585, 152
976,581, 152
972,579, 152
976,579, 152
977,577, 154
976,576, 154
976,574, 154
974,574, 154
975,573, 154
975,571, 154
977,569, 154
975,569, 154
975,568, 156
973,567, 156
974,567, 156
975,564, 156
974,562, 156
975,560, 156
973,559, 158
974,561, 156
970,560, 156
971,558, 158
971,554, 158
971,555, 158
971,553, 158
972,552, 158
969,552, 158
971,550, 159
971,550, 159
970,547, 159
970,547, 159
971,544, 159
971,546, 159
973,541, 159
972,542, 159
972,542, 159
969,538, 161
970,538, 161
966,535, 161
968,535, 161
966,534, 161
969,534, 161
967,530, 161
966,530, 163
966,528, 163
966,527, 163
968,526, 163
964,526, 163
964,524, 163
966,521, 165
960,520, 165
967,520, 165
962,519, 165
964,519, 165
962,516, 165
965,512, 167
964,512, 167
964,513, 167
963,511, 167
960,510, 167
961,508, 167
963,506, 167
964,505, 167
964,507, 167
961,504, 168
962,504, 168
958,503, 168
959,500, 168
959,499, 168
960,497, 168
962,495, 170
959,494, 170
958,494, 170
958,490, 170
957,492, 170
956,491, 170
957,489, 170
956,487, 170
957,487, 170
958,484, 172
954,484, 172
955,482, 172
954,479, 172
951,478, 172
955,478, 172
954,478, 172
955,473, 174
951,474, 174
952,473, 174
952,470, 174
954,471, 174
953,470, 174
954,469, 174
950,466, 176
952,465, 176
949,464, 176
952,462, 176
951,462, 176
950,461, 176
950,459, 177
948,459, 177
952,454, 177
947,456, 177
949,455, 177
947,453, 177
948,451, 179
951,447, 179
948,449, 179
946,448, 179
946,446, 179
947,447, 179
946,443, 179
944,443, 179
949,442, 181
945,441, 181
944,436, 181
945,439, 181
944,437, 181
944,435, 181
944,434, 183
942,433, 183
942,431, 183
943,429, 183
943,428, 183
941,428, 183
940,425, 185
941,425, 185
940,424, 185
940,422, 185
942,422, 185
940,421, 185
939,420, 185
938,419, 185
937,417, 186
937,416, 186
934,413, 186
937,411, 186
934,411, 186
937,410, 186
937,409, 188
938,409, 188
936,408, 188
934,406, 188
934,405, 188
936,404, 188
933,402, 188
933,402, 188
933,401, 190
934,401, 190
932,398, 190
932,396, 190
931,396, 190
928,394, 190
931,392, 192
930,390, 192
928,392, 192
929,390, 192
930,387, 192
927,386, 192
926,387, 192
926,385, 192
927,384, 194
927,383, 194
925,381, 194
924,381, 194
920,379, 194
924,378, 194
922,377, 195
922,374, 195
923,374, 195
919,372, 195
921,371, 195
922,369, 197
921,371, 195
920,368, 197
921,365, 197
921,368, 197
919,367, 197
916,364, 197
922,363, 197
916,361, 199
918,361, 199
918,360, 199
918,359, 199
918,357, 199
917,357, 199
915,357, 199
918,355, 199
913,352, 201
916,353, 201
909,351, 201
913,350, 201
914,349, 201
911,347, 201
913,348, 201
913,345, 203
913,344, 203
908,344, 203
910,342, 203
908,341, 203
908,341, 203
911,340, 203
908,339, 204
908,339, 204
906,335, 204
910,335, 204
905,335, 204
905,334, 204
905,332, 206
905,330, 206
905,330, 206
904,327, 206
903,328, 206
905,327, 206
902,326, 206
901,325, 206
901,325, 206
901,323, 208
901,319, 208
901,321, 208
899,321, 208
899,320, 208
899,319, 208
897,318, 210
898,316, 210
896,316, 210
896,313, 210
897,311, 212
895,311, 212
894,310, 212
895,311, 212
894,309, 212
892,308, 213
891,307, 213
892,304, 213
890,306, 213
890,305, 213
891,303, 213
891,301, 213
885,300, 217
888,299, 215
888,299, 215
887,298, 215
888,298, 215
886,295, 215
884,297, 217
884,296, 217
883,294, 217
886,294, 215
885,292, 217
885,291, 217
883,289, 217
880,289, 219
882,289, 217
883,286, 217
882,286, 217
879,283, 219
878,284, 219
877,282, 221
877,282, 221
877,283, 221
877,279, 221
876,279, 221
873,277, 222
876,276, 221
874,276, 221
875,274, 221
875,276, 221
874,271, 222
873,272, 222
873,273, 222
872,271, 222
869,271, 224
871,269, 222
872,268, 222
870,267, 222
869,264, 224
870,265, 224
869,263, 224
867,263, 224
866,263, 224
865,261, 226
864,262, 226
864,259, 226
863,258, 226
863,259, 226
861,255, 228
861,256, 228
862,258, 226
860,253, 228
860,256, 228
857,254, 230
858,251, 228
858,254, 228
855,251, 230
857,251, 230
857,250, 230
853,249, 230
856,249, 230
854,247, 230
852,246, 231
853,245, 230
855,243, 231
852,244, 231
851,243, 231
851,240, 231
850,240, 231
849,240, 231
851,238, 231
848,238, 233
846,238, 233
847,239, 233
845,237, 233
845,236, 233
844,232, 235
846,233, 233
843,235, 235
843,232, 235
842,232, 235
839,230, 237
839,231, 237
842,230, 235
841,228, 235
840,228, 235
839,228, 237
836,226, 237
840,226, 237
836,224, 237
838,224, 237
835,222, 239
836,221, 239
835,224, 239
836,221, 239
831,221, 239
831,218, 239
831,219, 239
832,219, 239
828,216, 240
830,216, 240
829,214, 240
832,215, 240
829,215, 240
826,214, 242
829,213, 240
827,212, 240
825,213, 242
822,210, 242
825,213, 242
826,209, 242
822,210, 242
820,209, 244
818,210, 244
820,208, 244
820,206, 244
821,204, 244
816,206, 246
817,204, 244
818,203, 244
817,202, 246
815,202, 246
818,201, 246
813,201, 246
812,201, 246
814,200, 246
813,200, 246
813,198, 246
811,198, 248
811,199, 248
810,196, 248
810,196, 248
806,195, 249
806,195, 249
808,193, 248
808,192, 249
805,193, 249
804,194, 249
808,191, 249
803,191, 249
801,192, 251
803,189, 249
801,189, 251
800,190, 251
799,187, 251
801,187, 251
797,185, 251
799,186, 251
798,186, 251
795,185, 253
794,184, 253
795,184, 253
794,183, 253
792,183, 253
792,182, 253
791,181, 255
790,180, 255
792,180, 253
790,179, 255
789,177, 255
787,178, 255
788,177, 255
786,176, 257
783,177, 257
786,177, 257
786,175, 257
784,175, 257
785,173, 257
783,175, 257
782,173, 257
783,171, 257
778,172, 258
781,170, 258
776,169, 260
778,171, 258
778,169, 258
774,167, 260
776,166, 260
778,167, 258
772,168, 260
774,168, 260
772,167, 260
772,165, 260
771,164, 260
770,165, 262
771,163, 260
769,164, 262
768,163, 262
768,162, 262
767,162, 262
766,161, 262
764,160, 264
763,158, 264
765,160, 264
762,161, 264
762,157, 264
761,159, 264
758,157, 266
760,155, 266
761,158, 264
758,158, 266
759,156, 266
759,154, 266
755,154, 266
756,156, 266
755,153, 266
751,152, 267
753,151, 267
752,153, 267
751,150, 267
750,151, 267
750,151, 267
749,150, 269
748,150, 269
747,149, 269
748,149, 269
746,147, 269
743,148, 271
745,148, 269
743,147, 271
743,145, 271
742,147, 271
742,146, 271
740,146, 271
743,145, 271
740,144, 271
740,143, 271
738,142, 273
735,142, 273
737,141, 273
734,142, 273
735,139, 273
732,140, 275
732,140, 275
731,139, 275
731,137, 275
731,139, 275
729,139, 275
729,138, 275
725,136, 276
728,135, 275
726,135, 276
726,137, 276
723,136, 276
724,135, 276
724,134, 276
724,133, 276
720,135, 278
724,132, 276
720,134, 278
720,133, 278
718,132, 278
719,133, 278
718,132, 278
714,133, 280
716,130, 278
714,131, 280
715,129, 280
713,130, 280
713,131, 280
712,129, 280
710,128, 280
708,127, 282
711,126, 280
709,125, 282
706,126, 282
708,124, 282
706,125, 282
703,125, 284
704,125, 282
705,124, 282
700,121, 284
703,121, 284
700,121, 284
700,120, 284
698,122, 284
698,122, 284
699,122, 284
696,122, 285
695,120, 285
695,118, 285
695,119, 285
693,119, 285
693,119, 285
692,118, 287
691,119, 287
690,119, 287
690,117, 287
687,116, 287
688,118, 287
687,116, 287
687,114, 287
684,114, 289
687,116, 287
683,116, 289
682,116, 289
683,115, 289
680,114, 291
681,115, 289
680,115, 291
678,113, 291
679,112, 291
679,113, 291
676,110, 291
675,109, 291
675,111, 291
673,109, 293
671,110, 293
672,107, 293
671,108, 293
670,108, 293
667,109, 294
668,107, 294
666,105, 294
666,106, 294
667,107, 294
664,105, 294
665,105, 294
664,105, 294
664,105, 294
660,105, 296
662,104, 296
658,104, 296
661,104, 296
657,103, 296
659,103, 296
657,104, 296
654,103, 298
655,102, 298
654,102, 298
652,102, 298
653,102, 298
654,101, 298
651,102, 298
650,100, 300
649,102, 300
647,100, 300
649,99, 300
646,99, 300
648,98, 300
645,98, 300
646,98, 300
643,100, 302
642,97, 302
642,97, 302
643,95, 302
642,96, 302
641,95, 302
640,95, 302
638,94, 302
636,95, 303
635,97, 303
636,95, 303
635,95, 303
634,95, 303
631,94, 305
632,95, 303
631,96, 305
630,92, 305
631,93, 305
629,91, 305
629,89, 305
627,92, 305
624,93, 307
625,89, 307
624,89, 307
624,89, 307
622,90, 307
624,90, 307
622,89, 307
621,89, 307
618,89, 309
618,88, 309
619,87, 309
618,90, 309
615,88, 309
617,87, 309
614,87, 309
614,89, 309
612,86, 311
611,87, 311
610,89, 311
613,85, 311
610,88, 311
611,85, 311
608,86, 311
607,85, 312
605,86, 312
606,85, 312
605,85, 312
603,82, 312
603,85, 312
601,85, 314
602,84, 312
601,83, 314
599,84, 314
600,81, 314
599,82, 314
598,81, 314
596,82, 314
594,83, 316
595,83, 316
592,82, 316
593,82, 316
591,82, 316
591,82, 316
592,80, 316
589,80, 316
590,80, 316
588,80, 318
587,78, 318
584,81, 318
586,78, 318
584,77, 318
586,79, 318
583,75, 318
581,76, 320
581,78, 320
578,77, 320
580,75, 320
580,75, 320
577,76, 320
576,75, 321
575,76, 321
575,75, 321
575,75, 321
574,75, 321
575,74, 321
572,73, 321
572,74, 321
569,74, 323
568,74, 323
568,73, 323
567,74, 323
567,73, 323
567,74, 323
565,74, 323
565,72, 323
564,74, 325
564,72, 325
562,70, 325
565,73, 323
560,74, 325
560,71, 325
559,71, 325
558,70, 327
557,73, 327
557,72, 327
556,72, 327
555,71, 327
556,71, 327
552,69, 329
553,70, 327
552,69, 329
552,68, 329
550,70, 329
550,67, 329
550,70, 329
550,68, 329
548,70, 329
546,70, 330
546,68, 330
545,67, 330
543,68, 330
544,67, 330
543,66, 330
541,66, 330
542,68, 330
540,66, 332
542,67, 330
538,67, 332
537,67, 332
539,66, 332
537,64, 332
535,65, 332
536,66, 332
534,64, 332
535,65, 332
531,66, 334
533,62, 334
531,63, 334
530,66, 334
529,64, 334
528,63, 334
529,63, 334
526,63, 336
527,65, 336
526,64, 336
524,64, 336
524,65, 336
524,62, 336
520,63, 338
523,63, 336
520,60, 338
520,60, 338
520,60, 338
517,62, 338
516,61, 338
516,60, 338
517,60, 338
514,60, 339
514,60, 339
513,62, 339
512,60, 339
512,58, 339
512,60, 339
510,59, 339
508,57, 341
508,59, 341
506,58, 341
507,59, 341
503,58, 343
504,58, 341
504,59, 341
504,58, 341
503,57, 343
502,57, 343
501,58, 343
501,56, 343
498,56, 345
498,58, 345
497,55, 345
497,56, 345
498,56, 345
495,57, 345
494,55, 345
494,55, 345
494,55, 345
495,55, 345
491,57, 347
492,55, 347
489,56, 347
489,55, 347
488,56, 347
488,55, 347
488,55, 347
486,55, 348
486,56, 348
485,55, 348
482,55, 348
483,53, 348
482,54, 348
481,55, 348
481,55, 348
479,53, 350
478,54, 350
478,53, 350
477,53, 350
478,54, 350
475,52, 350
473,53, 352
475,51, 350
473,52, 352
472,51, 352
471,51, 352
471,53, 352
471,50, 352
470,50, 352
468,51, 354
468,51, 354
465,52, 354
468,51, 354
465,51, 354
465,51, 354
465,52, 354
465,50, 354
462,50, 356
462,49, 356
462,51, 356
463,50, 356
458,51, 356
460,49, 356
459,48, 356
457,51, 357
458,49, 356
458,52, 356
455,49, 357
455,50, 357
451,49, 359
452,49, 357
454,49, 357
451,49, 359
451,49, 359
452,48, 357
450,46, 359
447,48, 359
449,50, 359
448,48, 359
448,48, 359
448,48, 359
447,48, 359
445,48, 361
447,47, 359
441,48, 361
443,46, 361
441,46, 361
441,46, 361
442,44, 361
439,45, 363
441,47, 361
439,45, 363
440,44, 363
438,45, 363
438,45, 363
437,44, 363
438,44, 363
437,45, 363
435,44, 363
436,44, 363
433,45, 365
435,44, 363
432,43, 365
432,42, 365
432,43, 365
432,43, 365
431,43, 365
431,43, 365
431,45, 365
430,43, 365
430,42, 365
427,44, 366
426,42, 366
426,43, 366
425,43, 366
425,42, 366
426,44, 366
425,42, 366
424,43, 366
423,41, 368
423,41, 368
422,42, 368
424,44, 366
423,42, 368
422,41, 368
423,40, 368
420,42, 368
419,42, 368
418,42, 370
419,42, 368
418,41, 370
417,42, 370
417,41, 370
417,41, 370
417,42, 370
415,42, 370
415,41, 370
415,42, 370
414,42, 370
415,39, 370
414,41, 370
413,41, 372
413,42, 372
412,40, 372
412,41, 372
412,42, 372
410,41, 372
410,41, 372
407,40, 374
410,39, 372
410,40, 372
410,42, 372
407,41, 374
406,39, 374
408,40, 372
409,41, 372
408,40, 372
405,41, 374
406,41, 374
407,41, 374
405,40, 374
406,41, 374
404,42, 374
403,40, 374
404,40, 374
401,40, 375
404,39, 374
404,40, 374
402,40, 375
401,41, 375
399,39, 375
402,40, 375
400,41, 375
401,40, 375
400,41, 375
399,38, 375
399,38, 375
397,40, 377
397,41, 377
397,38, 377
396,39, 377
394,40, 377
396,37, 377
393,39, 377
394,39, 377
394,39, 377
394,41, 377
391,39, 379
393,39, 377
391,37, 379
391,37, 379
391,37, 379
389,40, 379
391,36, 379
390,37, 379
390,37, 379
388,41, 379
388,37, 379
387,39, 379
388,38, 379
388,38, 379
385,37, 381
387,39, 379
387,38, 379
386,39, 381
384,35, 381
386,37, 381
384,36, 381
384,38, 381
384,39, 381
381,36, 383
382,35, 381
381,36, 383
381,36, 383
381,38, 383
379,38, 383
378,35, 383
379,37, 383
377,37, 383
377,36, 383
377,35, 383
378,38, 383
378,36, 383
374,36, 384
376,37, 384
377,36, 383
374,36, 384
374,37, 384
375,35, 384
375,35, 384
372,37, 384
373,36, 384
373,39, 384
373,37, 384
373,36, 384
371,34, 386
371,32, 386
368,36, 386
368,35, 386
368,34, 386
368,35, 386
368,35, 386
368,35, 386
368,36, 386
366,33, 388
365,34, 388
366,35, 388
368,34, 386
364,34, 388
365,33, 388
362,35, 388
362,34, 388
362,35, 388
362,32, 388
362,33, 388
361,33, 390
361,33, 390
360,37, 390
360,33, 390
359,33, 390
359,33, 390
359,35, 390
360,33, 390
357,32, 390
357,32, 390
358,35, 390
356,35, 392
356,32, 392
355,33, 392
356,35, 392
354,34, 392
354,33, 392
352,33, 392
352,33, 392
351,33, 393
352,32, 392
350,31, 393
349,32, 393
351,32, 393
349,32, 393
349,33, 393
350,31, 393
347,31, 395
348,34, 393
349,31, 393
346,33, 395
345,32, 395
344,32, 395
345,31, 395
344,32, 395
344,30, 395
343,33, 395
345,31, 395
342,33, 397
343,33, 395
342,31, 397
340,29, 397
341,32, 397
342,32, 397
341,31, 397
341,33, 397
340,31, 397
338,31, 397
338,31, 397
338,31, 397
336,30, 399
338,31, 397
337,31, 399
336,30, 399
335,30, 399
334,30, 399
334,32, 399
335,30, 399
333,30, 399
331,31, 401
332,28, 401
331,29, 401
331,30, 401
331,28, 401
330,28, 401
330,30, 401
330,26, 401
328,27, 402
328,30, 402
328,29, 402
328,28, 402
326,28, 402
327,28, 402
326,29, 402
326,28, 402
324,30, 402
323,30, 404
326,28, 402
324,28, 402
324,26, 402
321,30, 404
322,29, 404
320,28, 404
321,31, 404
321,26, 404
320,26, 404
320,25, 404
319,27, 406
320,28, 404
317,29, 406
319,26, 406
317,26, 406
318,28, 406
316,28, 406
316,27, 406
315,25, 406
316,28, 406
314,27, 408
313,27, 408
313,28, 408
313,26, 408
311,28, 408
312,29, 408
310,28, 410
311,27, 408
312,25, 408
309,29, 410
309,25, 410
310,26, 410
309,28, 410
307,27, 410
306,25, 411
307,27, 410
308,26, 410
306,27, 411
306,25, 411
305,28, 411
305,25, 411
303,28, 411
301,26, 413
302,26, 411
302,26, 411
302,27, 411
302,28, 411
301,27, 413
301,27, 413
300,26, 413
299,23, 413
299,27, 413
301,26, 413
299,28, 413
298,25, 413
296,25, 415
297,30, 415
296,22, 415
298,23, 413
295,25, 415
296,26, 415
297,25, 415
294,26, 415
295,26, 415
293,27, 417
295,27, 415
292,23, 417
293,26, 417
293,25, 417
290,25, 417
291,27, 417
290,24, 417
289,27, 419
292,27, 417
288,26, 419
289,26, 419
288,25, 419
287,25, 419
287,26, 419
287,26, 419
285,25, 420
285,23, 420
286,24, 419
285,26, 420
285,26, 420
284,22, 420
285,22, 420
282,24, 420
280,24, 422
282,26, 420
282,25, 420
284,22, 420
280,24, 422
282,25, 420
279,27, 422
281,24, 422
278,22, 422
281,24, 422
279,23, 422
278,23, 422
279,25, 422
278,23, 422
278,23, 422
279,24, 422
280,25, 422
274,25, 424
276,25, 424
275,23, 424
274,23, 424
275,23, 424
274,25, 424
272,24, 426
272,23, 426
272,23, 426
274,24, 424
271,23, 426
271,23, 426
272,24, 426
271,23, 426
272,23, 426
270,23, 426
270,22, 426
269,23, 428
268,24, 428
267,23, 428
267,22, 428
266,23, 428
267,22, 428
264,23, 429
263,22, 429
264,22, 429
